inverseDemandA,inverseDemandB,zParameter,zParameterLabel,zValue,initialTrips,offDemand,onDemand,offCost,onCost,deltaCost,deltaDemand,paradox,demandTrend,classKey
135,18,variableCostB,Variable-link coefficient b,16,7.5,3.4615230560302734,2.6999759674072266,72.69218444824219,86.39923095703125,13.707046508789062,-0.7615470886230469,1,RD,BP_RD
135,21,variableCostB,Variable-link coefficient b,16,6.428571428571429,3.103490556989397,2.54720960344587,69.82792445591518,81.51070731026785,11.682782854352666,-0.5562809535435269,1,RD,BP_RD
135,24,variableCostB,Variable-link coefficient b,16,5.625,2.8125,2.4106836318969727,67.5,77.14187622070312,9.641876220703125,-0.40181636810302734,1,RD,BP_RD
135,27,variableCostB,Variable-link coefficient b,16,5,2.5714492797851562,2.2881698608398438,65.57159423828125,73.221435546875,7.64984130859375,-0.2832794189453125,1,RD,BP_RD
135,30,variableCostB,Variable-link coefficient b,16,4.5,2.3684120178222656,2.177387237548828,63.947296142578125,69.6763916015625,5.729095458984375,-0.1910247802734375,1,RD,BP_RD
135,33,variableCostB,Variable-link coefficient b,16,4.090909090909091,2.1951120549982246,2.076946605335582,62.5608964399858,66.46229137073863,3.9013949307528293,-0.11816544966264253,1,RD,BP_RD
135,36,variableCostB,Variable-link coefficient b,16,3.75,2.045431137084961,1.9852924346923828,61.36344909667969,63.52935791015625,2.1659088134765625,-0.060138702392578125,1,RD,BP_RD
135,39,variableCostB,Variable-link coefficient b,16,3.4615384615384617,1.9148694551908054,1.901400639460637,60.31895564152644,60.84482046274039,0.5258648212139434,-0.013468815730168338,1,RD,BP_RD
135,42,variableCostB,Variable-link coefficient b,16,3.2142857142857144,1.8000411987304688,1.8243680681501115,59.40032958984375,58.37977818080357,-1.0205514090401806,0.024326869419642794,0,ID,NBP_ID
135,45,variableCostB,Variable-link coefficient b,16,3,1.6980743408203125,1.7532806396484375,58.5845947265625,56.10498046875,-2.4796142578125,0.055206298828125,0,ID,NBP_ID
150,15,variableCostB,Variable-link coefficient b,16,10,4.565238952636719,4.0106964111328125,81.52191162109375,89.8877197265625,8.365808105468744,-0.5545425415039062,1,RD,BP_RD
150,18,variableCostB,Variable-link coefficient b,16,8.333333333333334,4.038461049397787,3.358173370361328,77.3076883951823,89.62607489691847,12.318386501736171,-0.6802876790364589,1,RD,BP_RD
150,21,variableCostB,Variable-link coefficient b,16,7.142857142857143,3.6206926618303577,2.85897936139788,73.96554129464286,89.96317472912021,15.99763343447735,-0.7617133004324779,1,RD,BP_RD
150,24,variableCostB,Variable-link coefficient b,16,6.25,3.281259536743164,2.678537368774414,71.25007629394531,85.71319580078125,14.463119506835938,-0.60272216796875,1,RD,BP_RD
150,27,variableCostB,Variable-link coefficient b,16,5.555555555555555,3.000005086263021,2.5424109564887147,69.00004069010417,81.35715060763887,12.3571099175347,-0.45759412977430625,1,RD,BP_RD
150,30,variableCostB,Variable-link coefficient b,16,5,2.7631759643554688,2.4193191528320312,67.10540771484375,77.418212890625,10.31280517578125,-0.3438568115234375,1,RD,BP_RD
150,33,variableCostB,Variable-link coefficient b,16,4.545454545454546,2.560944990678267,2.3077184503728696,65.48755992542614,73.84699041193183,8.359430486505687,-0.2532265403053975,1,RD,BP_RD
150,36,variableCostB,Variable-link coefficient b,16,4.166666666666667,2.3863792419433594,2.2058804829915366,64.09103393554688,70.58817545572917,6.497141520182296,-0.18049875895182277,1,RD,BP_RD
150,39,variableCostB,Variable-link coefficient b,16,3.8461538461538463,2.234033437875601,2.112667377178486,62.87226750300481,67.60535606971155,4.733088566706741,-0.12136606069711497,1,RD,BP_RD
150,42,variableCostB,Variable-link coefficient b,16,3.5714285714285716,2.100018092564174,2.0270483834402904,61.80014474051338,64.86554827008929,3.06540352957591,-0.07296970912388367,1,RD,BP_RD
150,45,variableCostB,Variable-link coefficient b,16,3.3333333333333335,1.9811248779296875,1.948064168294271,60.8489990234375,62.33805338541667,1.4890543619791714,-0.03306070963541652,1,RD,BP_RD
165,15,variableCostB,Variable-link coefficient b,16,11,5.217388153076172,5.013957977294922,86.73910522460938,90.1441100523207,3.4050048277113234,-0.20343017578125,1,RD,BP_RD
165,18,variableCostB,Variable-link coefficient b,16,9.166666666666666,4.615399042765299,4.166688919067383,81.92319234212239,90.00032444000244,8.077132097880053,-0.4487101236979161,1,RD,BP_RD
165,21,variableCostB,Variable-link coefficient b,16,7.857142857142857,4.137930188860212,3.5817582266671315,78.1034415108817,89.82981264629058,11.726371135408883,-0.5561719621930803,1,RD,BP_RD
165,24,variableCostB,Variable-link coefficient b,16,6.875,3.749983310699463,3.140857219696045,74.9998664855957,89.66038735177779,14.660520866182083,-0.609126091003418,1,RD,BP_RD
165,27,variableCostB,Variable-link coefficient b,16,6.111111111111111,3.428594801161024,2.7966520521375866,72.42875840928819,89.49286566840277,17.06410725911458,-0.6319427490234375,1,RD,BP_RD
165,30,variableCostB,Variable-link coefficient b,16,5.5,3.157909393310547,2.6612510681152344,70.26327514648438,85.1600341796875,14.896759033203125,-0.4966583251953125,1,RD,BP_RD
165,33,variableCostB,Variable-link coefficient b,16,5,2.9268264770507812,2.5384902954101562,68.41461181640625,81.231689453125,12.81707763671875,-0.388336181640625,1,RD,BP_RD
165,36,variableCostB,Variable-link coefficient b,16,4.583333333333333,2.727263768513997,2.42646853129069,66.81811014811197,77.64699300130208,10.828882853190109,-0.30079523722330714,1,RD,BP_RD
165,39,variableCostB,Variable-link coefficient b,16,4.230769230769231,2.5531739455003004,2.3239341148963346,65.42539156400241,74.36589167668271,8.940500112680297,-0.2292398306039658,1,RD,BP_RD
165,42,variableCostB,Variable-link coefficient b,16,3.9285714285714284,2.399997711181641,2.229753221784319,64.19998168945312,71.35210309709821,7.152121407645083,-0.17024448939732206,1,RD,BP_RD
165,45,variableCostB,Variable-link coefficient b,16,3.6666666666666665,2.2641677856445312,2.1428705851236978,63.11334228515625,68.57185872395833,5.458516438802079,-0.12129720052083348,1,RD,BP_RD
180,15,variableCostB,Variable-link coefficient b,16,12,5.8695831298828125,5.8695831298828125,91.9566650390625,92.37079788208011,0.41413284301761166,0,1,NRD,BP_NRD
180,18,variableCostB,Variable-link coefficient b,16,10,5.192298889160156,5,86.53839111328125,90,3.46160888671875,-0.19229888916015625,1,RD,BP_RD
180,21,variableCostB,Variable-link coefficient b,16,8.571428571428571,4.655162266322545,4.285714285714286,82.24129813058036,90.00000000000001,7.758701869419653,-0.36944798060825956,1,RD,BP_RD
180,24,variableCostB,Variable-link coefficient b,16,7.5,4.21875,3.75,78.75,90,11.25,-0.46875,1,RD,BP_RD
180,27,variableCostB,Variable-link coefficient b,16,6.666666666666667,3.8571421305338545,3.3333333333333335,75.85713704427084,89.99999999999996,14.142862955729115,-0.523808797200521,1,RD,BP_RD
180,30,variableCostB,Variable-link coefficient b,16,6,3.5526580810546875,3,73.4212646484375,90,16.5787353515625,-0.5526580810546875,1,RD,BP_RD
180,33,variableCostB,Variable-link coefficient b,16,5.454545454545454,3.292694091796875,2.769262140447443,71.341552734375,88.61638849431817,17.274835759943173,-0.5234319513494321,1,RD,BP_RD
180,36,variableCostB,Variable-link coefficient b,16,5,3.0681991577148438,2.6470565795898438,69.54559326171875,84.705810546875,15.16021728515625,-0.421142578125,1,RD,BP_RD
180,39,variableCostB,Variable-link coefficient b,16,4.615384615384615,2.8723261906550475,2.5352008526141825,67.97860952524039,81.12642728365384,13.147817758413453,-0.337125338040865,1,RD,BP_RD
180,42,variableCostB,Variable-link coefficient b,16,4.285714285714286,2.699988228934152,2.432458060128348,66.59990583147322,77.83865792410714,11.238752092633916,-0.2675301688058038,1,RD,BP_RD
180,45,variableCostB,Variable-link coefficient b,16,4,2.547149658203125,2.337677001953125,65.377197265625,74.8056640625,9.428466796875,-0.20947265625,1,RD,BP_RD
195,15,variableCostB,Variable-link coefficient b,16,13,6.521770477294922,6.521770477294922,97.17416381835938,97.67597962697347,0.5018158086140971,0,1,NRD,BP_NRD
195,18,variableCostB,Variable-link coefficient b,16,10.833333333333334,5.769217809041342,5.769217809041342,91.15374247233073,91.55438175554629,0.4006392832155541,0,1,NRD,BP_NRD
195,21,variableCostB,Variable-link coefficient b,16,9.285714285714286,5.172383444649834,5.011141640799386,86.37906755719867,90.11559308067196,3.73652552347329,-0.16124180385044795,1,RD,BP_RD
195,24,variableCostB,Variable-link coefficient b,16,8.125,4.687502384185791,4.3787360191345215,82.50001907348633,89.94227968321904,7.442260609732713,-0.30876636505126953,1,RD,BP_RD
195,27,variableCostB,Variable-link coefficient b,16,7.222222222222222,4.285714891221788,3.8994831509060326,79.28571912977431,89.96473928145416,10.67902015167985,-0.3862317403157558,1,RD,BP_RD
195,30,variableCostB,Variable-link coefficient b,16,6.5,3.947399139404297,3.5072288513183594,76.57919311523438,89.82804687500004,13.248853759765666,-0.4401702880859375,1,RD,BP_RD
195,33,variableCostB,Variable-link coefficient b,16,5.909090909090909,3.658513155850498,3.1827995993874296,74.26810524680398,89.97096955270473,15.702864305900746,-0.47571355646306834,1,RD,BP_RD
195,36,variableCostB,Variable-link coefficient b,16,5.416666666666667,3.409096399943034,2.923847834269206,72.27277119954428,89.998865871761,17.726094672216718,-0.4852485656738281,1,RD,BP_RD
195,39,variableCostB,Variable-link coefficient b,16,5,3.1914901733398438,2.7464675903320312,70.53192138671875,87.886962890625,17.35504150390625,-0.4450225830078125,1,RD,BP_RD
195,42,variableCostB,Variable-link coefficient b,16,4.642857142857143,3.000011444091797,2.6351628984723767,69.00009155273438,84.32521275111606,15.32512119838168,-0.36484854561942015,1,RD,BP_RD
195,45,variableCostB,Variable-link coefficient b,16,4.333333333333333,2.8301620483398438,2.532483418782552,67.64129638671875,81.03946940104166,13.398173014322907,-0.29767862955729196,1,RD,BP_RD
210,15,variableCostB,Variable-link coefficient b,16,14,7.173915863037109,7.173915863037109,102.39132690429688,102.98082003699405,0.5894931326971715,0,1,NRD,BP_NRD
210,18,variableCostB,Variable-link coefficient b,16,11.666666666666666,6.34616216023763,6.34616216023763,95.76929728190102,96.24750352788853,0.4782062459875078,0,1,NRD,BP_NRD
210,21,variableCostB,Variable-link coefficient b,16,10,5.689659118652344,5.689659118652344,90.51727294921875,90.90721600850425,0.38994305928549977,0,1,NRD,BP_NRD
210,24,variableCostB,Variable-link coefficient b,16,8.75,5.15622615814209,4.9900007247924805,86.24980926513672,90.2750296698676,4.025220404730888,-0.16622543334960938,1,RD,BP_RD
210,27,variableCostB,Variable-link coefficient b,16,7.777777777777778,4.714274936252171,4.443448384602864,82.71419949001736,90.03412859881368,7.319929108796316,-0.27082655164930713,1,RD,BP_RD
210,30,variableCostB,Variable-link coefficient b,16,7,4.342128753662109,4.007648468017578,79.73703002929688,89.83992797851563,10.102897949218757,-0.33448028564453125,1,RD,BP_RD
210,33,variableCostB,Variable-link coefficient b,16,6.363636363636363,4.024415449662642,3.650089610706676,77.19532359730113,89.65412992226956,12.458806324968435,-0.37432583895596583,1,RD,BP_RD
210,36,variableCostB,Variable-link coefficient b,16,5.833333333333333,3.7500190734863277,3.336836496988932,75.00015258789064,89.8923757906313,14.892223202740666,-0.41318257649739554,1,RD,BP_RD
210,39,variableCostB,Variable-link coefficient b,16,5.384615384615385,3.5106072059044466,3.08520977313702,73.08485764723557,89.7063940325354,16.621536385299834,-0.4253974327674266,1,RD,BP_RD
210,42,variableCostB,Variable-link coefficient b,16,5,3.2999801635742188,2.8584671020507812,71.39984130859375,89.99568022252612,18.59583891393237,-0.4415130615234375,1,RD,BP_RD
210,45,variableCostB,Variable-link coefficient b,16,4.666666666666667,3.1132354736328125,2.7272898356119795,69.9058837890625,87.27327473958334,17.367390950520843,-0.38594563802083304,1,RD,BP_RD
225,15,variableCostB,Variable-link coefficient b,16,15,7.826070785522461,7.826070785522461,107.60856628417969,108.28573802312218,0.6771717389424907,0,1,NRD,BP_NRD
225,18,variableCostB,Variable-link coefficient b,16,12.5,6.923055648803711,6.923055648803711,100.38444519042969,100.94021156099109,0.5557663705614004,0,1,NRD,BP_NRD
225,21,variableCostB,Variable-link coefficient b,16,10.714285714285714,6.206907544817242,6.206907544817242,94.65526035853794,95.11474459511892,0.4594842365809768,0,1,NRD,BP_NRD
225,24,variableCostB,Variable-link coefficient b,16,9.375,5.625021457672119,5.625021457672119,90.00017166137695,90.38142454624175,0.3812528848647929,0,1,NRD,BP_NRD
225,27,variableCostB,Variable-link coefficient b,16,8.333333333333334,5.142879486083984,5.0093015034993496,86.14303588867188,90.09696066821063,3.9539247795387524,-0.13357798258463482,1,RD,BP_RD
225,30,variableCostB,Variable-link coefficient b,16,7.5,4.736852645874023,4.500017166137695,82.89482116699219,90.00021457672119,7.105393409729004,-0.23683547973632812,1,RD,BP_RD
225,33,variableCostB,Variable-link coefficient b,16,6.818181818181818,4.390239715576172,4.098207300359553,80.12191772460938,89.99989472283525,9.877976998225876,-0.29203241521661916,1,RD,BP_RD
225,36,variableCostB,Variable-link coefficient b,16,6.25,4.09092903137207,3.749990463256836,77.72743225097656,89.99982833862305,12.272396087646484,-0.3409385681152344,1,RD,BP_RD
225,39,variableCostB,Variable-link coefficient b,16,5.769230769230769,3.8297653198242188,3.468660207895132,75.63812255859375,89.77583088018957,14.137708321595824,-0.3611051119290867,1,RD,BP_RD
225,42,variableCostB,Variable-link coefficient b,16,5.357142857142857,3.600025177001953,3.2142775399344305,73.80020141601562,89.99979972839355,16.19959831237793,-0.3857476370675226,1,RD,BP_RD
225,45,variableCostB,Variable-link coefficient b,16,5,3.3962249755859375,3.0053329467773438,72.1697998046875,89.77532552083333,17.605525716145834,-0.39089202880859375,1,RD,BP_RD
240,15,variableCostB,Variable-link coefficient b,16,16,8.478240966796875,8.478240966796875,112.825927734375,113.59078013102216,0.7648523966471572,0,1,NRD,BP_NRD
240,18,variableCostB,Variable-link coefficient b,16,13.333333333333334,7.5,7.5,105,105.63333333333337,0.6333333333333684,0,1,NRD,BP_NRD
240,21,variableCostB,Variable-link coefficient b,16,11.428571428571429,6.724112374441965,6.724112374441965,98.79289899553572,99.32191854809959,0.5290195525638666,0,1,NRD,BP_NRD
240,24,variableCostB,Variable-link coefficient b,16,10,6.09375,6.09375,93.75,94.19427083333333,0.4442708333333343,0,1,NRD,BP_NRD
240,27,variableCostB,Variable-link coefficient b,16,8.88888888888889,5.571458604600695,5.553758409288193,89.57166883680556,90.17341120213636,0.6017423653308072,-0.017700195312501776,1,RD,BP_RD
240,30,variableCostB,Variable-link coefficient b,16,8,5.131561279296875,5,86.052490234375,90,3.947509765625,-0.131561279296875,1,RD,BP_RD
240,33,variableCostB,Variable-link coefficient b,16,7.2727272727272725,4.7561090642755675,4.551141912286931,83.04887251420453,90.00006780827863,6.951195294074097,-0.2049671519886367,1,RD,BP_RD
240,36,variableCostB,Variable-link coefficient b,16,6.666666666666667,4.4318389892578125,4.166666666666667,80.4547119140625,89.99999999999997,9.545288085937472,-0.26517232259114554,1,RD,BP_RD
240,39,variableCostB,Variable-link coefficient b,16,6.153846153846154,4.148935171274039,3.843665489783654,78.19148137019232,90.14521233974361,11.953730969551287,-0.305269681490385,1,RD,BP_RD
240,42,variableCostB,Variable-link coefficient b,16,5.714285714285714,3.9000156947544644,3.571428571428571,76.20012555803572,90,13.799874441964278,-0.32858712332589324,1,RD,BP_RD
240,45,variableCostB,Variable-link coefficient b,16,5.333333333333333,3.6792399088541665,3.333333333333333,74.43391927083334,89.99999999999997,15.566080729166629,-0.3459065755208335,1,RD,BP_RD
255,15,variableCostB,Variable-link coefficient b,16,17,9.130437850952148,9.130437850952148,118.04350280761719,118.89603945202296,0.8525366444057738,0,1,NRD,BP_NRD
255,18,variableCostB,Variable-link coefficient b,16,14.166666666666666,8.076914151509602,8.076914151509602,109.61531321207681,110.32620944800203,0.7108962359252189,0,1,NRD,BP_NRD
255,21,variableCostB,Variable-link coefficient b,16,12.142857142857142,7.241366250174385,7.241366250174385,102.93093000139508,103.5294914639185,0.5985614625234206,0,1,NRD,BP_NRD
255,24,variableCostB,Variable-link coefficient b,16,10.625,6.562521457672119,6.562521457672119,97.50017166137695,98.00746621290844,0.5072945515314871,0,1,NRD,BP_NRD
255,27,variableCostB,Variable-link coefficient b,16,9.444444444444445,6.00001653035482,6.00001653035482,93.00013224283855,93.43180113191963,0.4316688890810809,0,1,NRD,BP_NRD
255,30,variableCostB,Variable-link coefficient b,16,8.5,5.526342391967773,5.505331039428711,89.21073913574219,90.00009930471842,0.7893601689762306,-0.0210113525390625,1,RD,BP_RD
255,33,variableCostB,Variable-link coefficient b,16,7.7272727272727275,5.121929862282493,5.007970983331854,85.97543889825995,90.08348841233685,4.108049514076896,-0.11395887895063872,1,RD,BP_RD
255,36,variableCostB,Variable-link coefficient b,16,7.083333333333333,4.772706031799316,4.578534762064615,83.18164825439453,90.21568079347963,7.0340325390851035,-0.1941712697347011,1,RD,BP_RD
255,39,variableCostB,Variable-link coefficient b,16,6.538461538461538,4.468105022723858,4.228160564716045,80.74484018179086,90.13383914262815,9.388998960837284,-0.2399444580078125,1,RD,BP_RD
255,42,variableCostB,Variable-link coefficient b,16,6.071428571428571,4.200000762939453,3.927724020821708,78.60000610351562,90.05432635110526,11.454320247589635,-0.2722767421177452,1,RD,BP_RD
255,45,variableCostB,Variable-link coefficient b,16,5.666666666666667,3.9622828165690107,3.667345682779948,76.69826253255209,89.9786974645544,13.280434932002308,-0.2949371337890625,1,RD,BP_RD
270,15,variableCostB,Variable-link coefficient b,16,18,9.782604217529297,9.782604217529297,123.26083374023438,124.20105052947997,0.9402167892455964,0,1,NRD,BP_NRD
270,18,variableCostB,Variable-link coefficient b,16,15,8.65382194519043,8.65382194519043,114.23057556152344,115.01903384526568,0.7884582837422442,0,1,NRD,BP_NRD
270,21,variableCostB,Variable-link coefficient b,16,12.857142857142858,7.758652823311941,7.758652823311941,107.06922258649551,107.73733035496302,0.6681077684675074,0,1,NRD,BP_NRD
270,24,variableCostB,Variable-link coefficient b,16,11.25,7.03125,7.03125,101.25,101.8203125,0.5703125,0,1,NRD,BP_NRD
270,27,variableCostB,Variable-link coefficient b,16,10,6.428565979003906,6.428565979003906,96.42852783203125,96.91781281365284,0.4892849816215943,0,1,NRD,BP_NRD
270,30,variableCostB,Variable-link coefficient b,16,9,5.921047210693359,5.921047210693359,92.36837768554688,92.78942958831789,0.421051902771012,0,1,NRD,BP_NRD
270,33,variableCostB,Variable-link coefficient b,16,8.181818181818182,5.48782695423473,5.452371077104049,88.90261563387784,90.07536537863989,1.1727497447620436,-0.03545587713068166,1,RD,BP_RD
270,36,variableCostB,Variable-link coefficient b,16,7.5,5.113649368286133,4.99262809753418,85.90919494628906,90.30202738444014,4.392832438151075,-0.12102127075195312,1,RD,BP_RD
270,39,variableCostB,Variable-link coefficient b,16,6.923076923076923,4.787213252140926,4.618034362792969,83.29770601712741,89.93778915405274,6.640083136925327,-0.16917888934795755,1,RD,BP_RD
270,42,variableCostB,Variable-link coefficient b,16,6.428571428571429,4.50002942766462,4.282951354980469,81.00023542131696,90.14977645874018,9.14954103742322,-0.21707807268415102,1,RD,BP_RD
270,45,variableCostB,Variable-link coefficient b,16,6,4.2452545166015625,4.0059356689453125,78.9620361328125,89.81307128906253,10.851035156250035,-0.23931884765625,1,RD,BP_RD
